date,year,mo,da,temp,dewp,visib,wdsp,mxpsd,gust,max,min,prcp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud,collision_date,num_collisions,vehicle_1,vehicle_2,vehicle_3,vehicle_4,vehicle_5
2017-07-08,2017,07,08,67.3,66.8,5.4,8.9,18.1,22.9,73.0,64.0,0.5,1,0,0,0,0,0,2017-07-08,585,581,501,35,5,0
2017-07-09,2017,07,09,69.6,64.1,9.3,10.1,17.1,22.0,77.0,64.0,0.0,0,0,0,0,0,0,2017-07-09,512,512,430,42,5,2
2017-07-10,2017,07,10,68.3,66.1,9.6,9.0,13.0,999.9,77.0,62.1,0.0,0,0,0,0,0,0,2017-07-10,667,666,570,33,6,1
2017-07-11,2017,07,11,68.8,68.4,2.7,8.6,13.0,999.9,75.0,62.1,0.0,1,0,0,0,0,0,2017-07-11,638,638,555,42,4,1
2017-07-12,2017,07,12,70.8,70.2,1.8,7.3,11.1,999.9,77.0,64.9,0.0,1,0,0,0,0,0,2017-07-12,677,676,587,33,3,1
2017-07-13,2017,07,13,70.8,69.6,4.4,8.2,19.0,999.9,80.1,64.0,0.0,1,0,0,0,0,0,2017-07-13,759,758,684,42,6,1
2017-07-14,2017,07,14,63.7,61.5,9.0,8.9,13.0,19.0,80.1,62.1,0.0,0,0,0,0,0,0,2017-07-14,707,704,622,38,13,6
2017-07-15,2017,07,15,64.3,62.7,8.4,5.6,11.1,999.9,72.0,60.1,0.11,0,1,0,0,0,0,2017-07-15,649,649,550,45,17,4
2017-07-16,2017,07,16,69.3,67.7,5.8,7.1,12.0,999.9,78.1,60.1,0.0,1,0,0,0,0,0,2017-07-16,515,514,447,38,6,1
2017-07-17,2017,07,17,67.3,66.8,3.9,5.7,11.1,999.9,78.1,62.1,0.0,1,0,0,0,0,0,2017-07-17,639,638,550,43,6,3
2017-07-18,2017,07,18,69.4,67.9,4.0,5.5,8.9,999.9,78.1,62.1,0.0,1,0,0,0,0,0,2017-07-18,706,705,629,35,4,3
2017-07-19,2017,07,19,71.6,70.3,4.2,7.6,12.0,999.9,79.0,66.0,0.0,1,0,0,0,0,0,2017-07-19,747,746,665,38,6,2
2017-07-20,2017,07,20,74.7,70.6,5.3,7.7,12.0,999.9,84.9,66.9,0.0,1,0,0,0,0,0,2017-07-20,774,770,672,47,9,2
2017-07-21,2017,07,21,75.6,69.6,5.7,7.8,13.0,999.9,84.9,69.1,0.0,1,0,0,0,0,0,2017-07-21,733,733,645,43,9,4
2017-07-22,2017,07,22,74.0,67.2,8.8,7.1,12.0,999.9,84.9,68.0,0.0,0,0,0,0,0,0,2017-07-22,648,644,566,50,11,1
2017-07-23,2017,07,23,68.4,63.5,8.7,6.0,15.9,999.9,82.0,64.0,0.0,0,0,0,0,0,0,2017-07-23,554,554,459,37,12,3
2017-07-24,2017,07,24,63.0,58.0,7.5,10.9,18.1,25.1,75.0,57.9,0.0,0,1,0,0,0,0,2017-07-24,620,617,529,36,8,2
2017-07-25,2017,07,25,62.8,59.4,9.5,13.8,18.1,24.1,70.0,57.9,0.25,0,0,0,0,0,0,2017-07-25,595,593,510,43,8,4
2017-07-26,2017,07,26,63.6,58.0,10.0,7.4,13.0,999.9,72.0,55.0,0.0,0,0,0,0,0,0,2017-07-26,635,635,554,34,4,2
2017-07-27,2017,07,27,61.8,59.2,10.0,7.3,12.0,999.9,72.0,55.0,0.0,0,0,0,0,0,0,2017-07-27,610,607,526,39,11,2
2017-07-28,2017,07,28,69.2,66.9,10.0,8.5,11.1,999.9,77.0,55.9,0.02,0,0,0,0,0,0,2017-07-28,685,683,613,35,8,2
2017-07-29,2017,07,29,65.1,65.0,6.9,11.1,19.0,27.0,77.0,63.0,0.12,0,1,0,0,0,0,2017-07-29,512,509,422,42,11,5
2017-07-30,2017,07,30,67.1,57.7,9.6,15.0,21.0,26.0,73.9,62.1,0.14,0,0,0,0,0,0,2017-07-30,606,605,531,57,9,0
2017-07-31,2017,07,31,63.9,57.3,10.0,4.2,8.9,999.9,73.9,50.0,0.0,0,0,0,0,0,0,2017-07-31,656,655,569,26,3,0
2017-08-01,2017,08,01,68.2,64.8,10.0,8.6,12.0,999.9,75.9,50.0,0.0,0,0,0,0,0,0,2017-08-01,705,705,609,40,7,2
2017-08-02,2017,08,02,68.6,66.6,9.9,6.5,11.1,999.9,75.9,63.0,0.0,0,0,0,0,0,0,2017-08-02,618,617,529,35,7,5
2017-08-03,2017,08,03,67.5,66.0,9.1,5.8,8.9,999.9,75.0,61.0,0.0,1,0,0,0,0,0,2017-08-03,713,711,628,49,10,3
2017-08-04,2017,08,04,67.7,66.7,2.9,6.3,11.1,999.9,75.9,61.0,0.0,1,0,0,0,0,0,2017-08-04,758,756,667,41,7,2
2017-08-05,2017,08,05,67.7,67.2,2.5,7.9,11.1,999.9,75.9,64.0,0.0,1,0,0,0,0,0,2017-08-05,573,572,485,39,8,5
2017-08-06,2017,08,06,69.4,59.9,9.5,11.8,17.1,22.9,75.0,64.0,0.0,0,0,0,0,0,0,2017-08-06,519,515,437,42,10,2
2017-08-07,2017,08,07,67.5,64.2,10.0,7.8,11.1,26.0,75.0,59.0,0.0,0,0,0,0,0,0,2017-08-07,606,604,523,45,10,2
2017-08-08,2017,08,08,65.2,62.8,7.8,11.3,17.1,24.1,73.9,59.0,0.96,0,1,0,0,0,0,2017-08-08,631,629,555,36,5,2
2017-08-09,2017,08,09,67.1,63.5,8.2,6.5,11.1,999.9,75.0,59.0,0.81,1,0,0,0,0,0,2017-08-09,655,653,570,32,5,2
2017-08-10,2017,08,10,67.8,66.0,8.8,6.0,8.9,999.9,75.0,59.0,0.0,1,0,0,0,0,0,2017-08-10,650,650,572,40,10,4
2017-08-11,2017,08,11,67.6,65.8,9.3,5.8,8.0,999.9,77.0,60.1,0.0,1,0,0,0,0,0,2017-08-11,655,651,574,36,9,0
2017-08-12,2017,08,12,65.9,65.8,4.2,5.8,12.0,999.9,77.0,60.1,0.07,1,1,0,0,0,0,2017-08-12,526,521,443,37,10,3
2017-08-13,2017,08,13,71.0,69.3,6.1,8.3,14.0,999.9,80.1,62.1,1.24,1,1,0,0,0,0,2017-08-13,563,560,482,43,9,2
2017-08-14,2017,08,14,67.7,65.2,6.1,4.3,8.0,999.9,80.1,61.0,0.0,1,0,0,0,0,0,2017-08-14,602,601,529,40,7,0
2017-08-15,2017,08,15,67.8,66.8,4.3,4.0,8.9,999.9,79.0,61.0,0.0,1,1,0,0,0,0,2017-08-15,577,575,499,32,5,1
2017-08-16,2017,08,16,71.1,65.9,6.8,6.5,15.9,999.9,79.0,64.9,0.23,1,1,0,0,0,0,2017-08-16,600,596,500,40,9,1
2017-08-17,2017,08,17,68.0,60.8,9.1,5.2,8.9,999.9,79.0,62.1,0.0,0,0,0,0,0,0,2017-08-17,639,638,552,61,11,4
2017-08-18,2017,08,18,66.6,65.6,8.0,8.8,13.0,999.9,73.9,57.9,0.0,0,1,0,0,0,0,2017-08-18,612,609,524,38,8,3
2017-08-19,2017,08,19,71.8,70.9,5.6,12.2,21.0,28.0,78.1,57.9,1.1,1,1,0,0,0,0,2017-08-19,638,636,550,56,13,4
2017-08-20,2017,08,20,72.8,68.1,6.3,9.7,14.0,999.9,80.1,66.9,1.01,1,0,0,0,0,0,2017-08-20,538,538,473,41,10,1
2017-08-21,2017,08,21,69.9,65.6,9.8,5.9,9.9,999.9,81.0,61.0,0.0,0,0,0,0,0,0,2017-08-21,627,623,530,42,6,2
2017-08-22,2017,08,22,70.5,69.8,6.4,10.6,15.0,999.9,81.0,61.0,0.0,0,0,0,0,0,0,2017-08-22,684,683,597,39,7,1
2017-08-23,2017,08,23,72.3,70.9,6.3,12.4,18.1,24.1,78.1,68.0,0.0,0,0,0,0,0,0,2017-08-23,629,625,534,33,4,2
2017-08-24,2017,08,24,70.0,60.2,10.0,5.6,11.1,999.9,79.0,63.0,0.0,0,0,0,0,0,0,2017-08-24,631,630,553,35,4,2
2017-08-25,2017,08,25,66.4,60.0,10.0,5.5,13.0,999.9,79.0,57.9,0.0,0,0,0,0,0,0,2017-08-25,633,630,552,47,8,2
2017-08-26,2017,08,26,64.1,56.8,9.9,3.7,8.9,999.9,73.9,54.0,0.0,0,0,0,0,0,0,2017-08-26,570,570,497,40,8,4
2017-08-27,2017,08,27,62.3,53.6,10.0,5.0,9.9,999.9,73.0,50.0,0.0,0,0,0,0,0,0,2017-08-27,498,497,417,44,8,2
2017-08-28,2017,08,28,62.7,56.4,10.0,8.5,17.1,22.9,73.0,50.0,0.0,0,0,0,0,0,0,2017-08-28,584,581,496,35,8,2
2017-08-29,2017,08,29,62.0,58.3,9.9,8.6,14.0,20.0,71.1,54.0,0.0,0,1,0,0,0,0,2017-08-29,614,613,522,37,10,5
2017-08-30,2017,08,30,61.8,57.5,7.0,16.0,22.9,35.0,68.0,57.0,1.57,0,1,0,0,0,0,2017-08-30,671,671,563,37,7,2
2017-08-31,2017,08,31,66.2,60.6,9.6,9.7,15.9,22.9,75.0,54.0,0.11,0,0,0,0,0,0,2017-08-31,618,616,534,31,5,0
2017-09-01,2017,09,01,62.7,50.0,10.0,10.6,15.9,22.0,75.0,55.0,0.0,0,0,0,0,0,0,2017-09-01,681,679,607,38,10,1
2017-09-02,2017,09,02,58.7,45.2,10.0,5.3,8.9,999.9,66.9,50.0,0.0,0,0,0,0,0,0,2017-09-02,562,561,484,48,13,5
2017-09-03,2017,09,03,60.0,56.6,6.7,13.1,24.1,33.0,68.0,50.0,1.08,1,1,0,0,0,0,2017-09-03,518,516,425,44,12,5
2017-09-04,2017,09,04,65.4,62.2,9.6,13.4,17.1,24.1,70.0,53.1,0.16,0,0,0,0,0,0,2017-09-04,532,528,445,40,9,4
2017-09-05,2017,09,05,68.1,66.4,6.9,14.0,18.1,24.1,73.0,62.1,0.0,0,0,0,0,0,0,2017-09-05,707,706,624,43,9,1
2017-09-06,2017,09,06,69.6,68.6,6.0,13.6,18.1,28.9,75.0,64.9,0.0,0,1,0,0,1,0,2017-09-06,608,604,520,39,11,2
2017-09-07,2017,09,07,67.1,65.1,7.9,13.0,22.9,36.9,75.0,64.0,2.88,1,1,0,0,0,0,2017-09-07,790,786,682,50,15,3
2017-09-08,2017,09,08,65.4,60.5,9.5,11.3,14.0,17.1,70.0,60.1,0.55,0,0,0,0,0,0,2017-09-08,740,739,662,45,12,2
2017-09-09,2017,09,09,63.1,57.0,10.0,7.5,12.0,999.9,70.0,54.0,0.0,0,0,0,0,0,0,2017-09-09,608,606,525,52,13,1
2017-09-10,2017,09,10,61.1,56.3,9.7,9.9,18.1,24.1,69.1,54.0,0.0,0,0,0,0,0,0,2017-09-10,533,532,455,46,13,4
2017-09-11,2017,09,11,63.6,53.9,10.0,7.9,14.0,999.9,72.0,52.0,0.0,0,0,0,0,0,0,2017-09-11,735,733,656,46,7,2
2017-09-12,2017,09,12,65.3,59.7,10.0,8.3,15.0,999.9,73.9,57.0,0.0,0,0,0,0,0,0,2017-09-12,680,679,593,40,4,0
2017-09-13,2017,09,13,67.5,63.4,9.5,8.0,13.0,999.9,75.0,60.1,0.0,0,0,0,0,0,0,2017-09-13,738,736,652,47,13,2
2017-09-14,2017,09,14,67.4,67.2,5.1,9.0,14.0,999.9,75.0,63.0,0.0,1,0,0,0,0,0,2017-09-14,728,728,640,39,10,2
2017-09-15,2017,09,15,67.9,67.7,6.7,6.3,11.1,999.9,73.9,64.0,0.02,1,1,0,0,0,0,2017-09-15,827,823,703,51,9,3
2017-09-16,2017,09,16,66.8,65.5,4.6,2.8,8.0,999.9,75.9,61.0,0.0,1,0,0,0,0,0,2017-09-16,623,619,534,53,15,4
2017-09-17,2017,09,17,64.7,64.2,4.8,3.4,8.9,999.9,75.9,60.1,0.0,1,0,0,0,0,0,2017-09-17,586,585,506,50,11,3
2017-09-18,2017,09,18,65.7,65.5,3.4,7.6,13.0,999.9,73.0,60.1,0.0,1,0,0,0,0,0,2017-09-18,672,669,586,31,9,3
2017-09-19,2017,09,19,65.5,65.4,3.3,14.5,20.0,28.0,71.1,63.0,0.02,1,1,0,0,0,0,2017-09-19,661,658,579,41,8,4
2017-09-20,2017,09,20,66.1,66.1,3.2,21.3,31.1,40.0,70.0,63.0,0.59,0,1,0,0,0,0,2017-09-20,583,582,500,37,8,2
2017-09-21,2017,09,21,63.9,63.8,3.4,29.6,35.9,46.0,68.0,60.1,2.35,0,1,0,0,0,0,2017-09-21,535,535,465,30,9,1
2017-09-22,2017,09,22,61.3,61.3,2.8,27.5,35.0,47.0,66.0,59.0,3.17,0,1,0,0,0,0,2017-09-22,614,612,538,34,6,2
2017-09-23,2017,09,23,62.6,62.6,2.1,17.2,22.0,31.1,64.9,61.0,0.3,1,1,0,0,0,0,2017-09-23,631,628,525,48,11,4
2017-09-24,2017,09,24,65.3,64.3,3.7,9.6,13.0,999.9,73.0,60.1,0.05,1,0,0,0,0,0,2017-09-24,587,583,497,48,17,3
2017-09-25,2017,09,25,64.2,63.7,2.8,4.2,8.0,999.9,73.0,59.0,0.0,1,0,0,0,0,0,2017-09-25,726,723,625,38,7,3
2017-09-26,2017,09,26,65.9,65.3,2.6,3.4,7.0,999.9,77.0,59.0,0.12,1,1,0,0,0,0,2017-09-26,656,655,541,35,3,1
2017-09-27,2017,09,27,68.7,68.6,1.5,4.7,9.9,999.9,77.0,62.1,0.0,1,0,0,0,0,0,2017-09-27,696,693,597,41,6,2
2017-09-28,2017,09,28,69.4,66.3,4.9,9.3,20.0,28.0,77.0,64.0,0.07,1,1,0,0,0,0,2017-09-28,740,733,643,43,7,3
2017-09-29,2017,09,29,59.6,48.5,10.0,10.6,17.1,25.1,72.0,53.1,0.2,0,0,0,0,0,0,2017-09-29,757,751,663,56,13,5
2017-09-30,2017,09,30,56.3,50.9,9.8,8.3,13.0,999.9,64.0,48.0,0.0,0,1,0,0,0,0,2017-09-30,550,549,474,43,6,2
2017-10-01,2017,10,01,55.5,46.8,10.0,7.9,11.1,999.9,63.0,48.0,0.08,0,0,0,0,0,0,2017-10-01,571,569,487,42,14,3
2017-10-02,2017,10,02,58.0,51.4,10.0,9.3,15.0,999.9,66.0,48.0,0.0,0,0,0,0,0,0,2017-10-02,739,735,632,54,8,1
2017-10-03,2017,10,03,54.1,47.5,10.0,6.0,11.1,999.9,62.1,46.0,0.0,0,0,0,0,0,0,2017-10-03,687,686,604,46,4,2
2017-10-04,2017,10,04,59.3,56.1,10.0,12.4,19.0,999.9,66.0,46.0,0.0,0,0,0,0,0,0,2017-10-04,711,709,630,52,8,4
2017-10-05,2017,10,05,63.7,62.6,8.4,15.8,21.0,25.1,69.1,54.0,0.0,0,0,0,0,0,0,2017-10-05,657,655,551,33,9,4
2017-10-06,2017,10,06,64.9,64.2,7.4,7.6,15.0,999.9,70.0,61.0,0.18,1,1,0,0,0,0,2017-10-06,649,648,570,41,9,1
2017-10-07,2017,10,07,63.8,63.5,3.9,5.7,9.9,999.9,71.1,61.0,0.0,1,0,0,0,0,0,2017-10-07,570,569,495,39,5,0
2017-10-08,2017,10,08,65.8,65.6,9.2,12.8,15.9,999.9,71.1,61.0,0.0,0,1,0,0,0,0,2017-10-08,521,521,452,47,10,4
2017-10-09,2017,10,09,66.3,66.2,6.2,10.5,18.1,24.1,71.1,64.0,0.02,0,1,0,0,0,0,2017-10-09,546,544,455,39,8,2
2017-10-10,2017,10,10,68.8,65.6,5.9,11.0,21.0,28.9,77.0,63.0,0.31,1,1,0,0,0,0,2017-10-10,768,766,676,46,8,1
2017-10-11,2017,10,11,62.1,58.7,10.0,6.9,13.0,999.9,77.0,55.9,0.0,0,0,0,0,0,0,2017-10-11,628,625,534,36,7,0
2017-10-12,2017,10,12,57.1,49.2,10.0,14.5,21.0,27.0,68.0,52.0,0.09,0,1,0,0,0,0,2017-10-12,603,599,515,39,4,1
2017-10-13,2017,10,13,56.4,49.4,10.0,10.9,17.1,22.0,63.0,51.1,0.01,0,0,0,0,0,0,2017-10-13,658,657,571,34,9,1
2017-10-14,2017,10,14,62.4,62.0,6.7,5.5,8.9,999.9,66.9,52.0,0.0,0,1,0,0,0,0,2017-10-14,567,567,484,48,8,2
2017-10-15,2017,10,15,63.3,63.3,1.4,7.1,20.0,27.0,68.0,57.0,0.71,1,0,0,0,0,0,2017-10-15,496,496,417,37,9,2
2017-10-16,2017,10,16,62.3,58.2,8.8,13.8,20.0,27.0,68.0,55.0,0.0,0,0,0,0,0,0,2017-10-16,641,641,541,33,7,0
2017-10-17,2017,10,17,51.1,39.0,10.0,12.1,21.0,26.0,66.9,41.0,0.0,0,0,0,0,0,0,2017-10-17,736,733,622,40,5,2
2017-10-18,2017,10,18,56.7,49.0,10.0,10.1,15.9,20.0,66.9,41.0,0.0,0,0,0,0,0,0,2017-10-18,737,734,628,38,11,3
2017-10-19,2017,10,19,59.7,58.3,10.0,9.3,14.0,999.9,66.9,48.9,0.0,0,0,0,0,0,0,2017-10-19,766,765,640,55,6,0
2017-10-20,2017,10,20,62.0,54.1,10.0,11.3,17.1,22.0,68.0,54.0,0.0,0,0,0,0,0,0,2017-10-20,823,823,690,67,13,1
2017-10-21,2017,10,21,58.8,50.3,10.0,7.0,12.0,999.9,68.0,46.9,0.0,0,0,0,0,0,0,2017-10-21,583,582,500,28,2,0
2017-10-22,2017,10,22,60.6,59.2,10.0,6.9,8.9,999.9,66.9,46.9,0.0,0,0,0,0,0,0,2017-10-22,528,528,452,51,12,3
2017-10-23,2017,10,23,59.5,58.7,6.5,7.2,12.0,999.9,68.0,52.0,0.0,1,0,0,0,0,0,2017-10-23,669,667,568,38,6,3
2017-10-24,2017,10,24,64.3,63.4,8.7,14.7,18.1,999.9,69.1,53.1,0.0,0,0,0,0,0,0,2017-10-24,685,683,570,32,5,1
2017-10-25,2017,10,25,65.1,65.0,4.9,17.1,24.1,35.0,69.1,60.1,0.06,0,1,0,0,0,0,2017-10-25,648,646,565,32,8,2
2017-10-26,2017,10,26,60.1,59.6,7.8,11.3,24.1,31.1,66.9,55.0,1.86,0,1,0,0,0,0,2017-10-26,658,655,577,27,3,1
2017-10-27,2017,10,27,54.1,43.5,10.0,12.1,18.1,25.1,64.0,48.9,0.26,0,1,0,0,0,0,2017-10-27,759,758,661,49,12,6
2017-10-28,2017,10,28,55.1,51.2,10.0,6.7,13.0,999.9,63.0,42.1,0.0,0,0,0,0,0,0,2017-10-28,615,615,525,35,6,1
2017-10-29,2017,10,29,60.4,59.4,9.6,12.3,20.0,25.1,64.0,42.1,0.0,0,1,0,0,0,0,2017-10-29,613,608,468,42,12,2
2017-10-30,2017,10,30,60.4,52.0,6.9,27.3,42.0,55.9,66.0,53.1,1.61,0,1,0,0,0,0,2017-10-30,832,826,655,40,10,2
2017-10-31,2017,10,31,57.7,44.2,10.0,18.1,24.1,29.9,73.0,53.1,0.04,0,0,0,0,0,0,2017-10-31,696,696,593,37,7,3
2017-11-01,2017,11,01,50.6,39.9,10.0,6.7,14.0,999.9,61.0,37.9,0.0,0,0,0,0,0,0,2017-11-01,607,606,512,26,2,1
2017-11-02,2017,11,02,58.9,56.1,10.0,10.4,15.9,999.9,64.0,55.0,0.0,0,0,0,0,0,0,2017-11-02,746,744,628,42,4,1
2017-11-03,2017,11,03,58.7,58.5,3.4,7.7,13.0,999.9,66.0,52.0,0.0,1,0,0,0,0,0,2017-11-03,776,774,666,49,10,3
2017-11-04,2017,11,04,53.6,44.6,9.3,13.9,21.0,32.1,66.0,46.9,0.0,0,0,0,0,0,0,2017-11-04,613,611,529,39,10,2
2017-11-05,2017,11,05,54.5,49.5,10.0,10.8,19.0,22.9,61.0,46.9,0.0,0,1,0,0,0,0,2017-11-05,519,517,423,50,5,1
2017-11-06,2017,11,06,62.2,61.6,7.4,11.8,17.1,19.0,66.0,48.9,0.0,1,1,0,0,0,0,2017-11-06,682,676,586,33,6,1
2017-11-07,2017,11,07,53.0,46.7,9.8,12.5,18.1,25.1,66.0,48.0,0.05,0,0,0,0,0,0,2017-11-07,710,703,571,34,5,1
2017-11-08,2017,11,08,47.0,43.6,9.7,16.7,22.9,29.9,57.0,44.1,0.37,0,1,0,0,0,0,2017-11-08,662,657,560,38,10,2
2017-11-09,2017,11,09,48.3,39.9,10.0,8.7,17.1,20.0,54.0,43.0,0.1,0,0,0,0,0,0,2017-11-09,702,699,615,45,15,0
2017-11-10,2017,11,10,44.6,33.5,10.0,12.3,21.0,28.9,55.0,32.0,0.05,0,1,0,0,0,0,2017-11-10,724,720,616,38,11,4
2017-11-11,2017,11,11,30.2,18.0,10.0,12.6,22.0,28.9,36.0,26.1,0.0,0,0,0,0,0,0,2017-11-11,623,619,538,37,9,2
2017-11-12,2017,11,12,35.8,29.8,10.0,5.0,12.0,999.9,46.9,24.1,0.0,0,0,0,0,0,0,2017-11-12,539,537,459,39,10,3
2017-11-13,2017,11,13,48.8,44.3,10.0,9.2,15.0,999.9,52.0,46.0,0.0,0,1,0,0,0,0,2017-11-13,699,698,610,46,16,6
2017-11-14,2017,11,14,46.1,39.0,10.0,12.3,17.1,22.9,52.0,42.1,0.1,0,0,0,0,0,0,2017-11-14,647,646,570,33,5,0
2017-11-15,2017,11,15,43.9,37.1,10.0,11.3,17.1,999.9,48.9,39.0,0.0,0,1,0,0,0,0,2017-11-15,713,712,622,40,6,1
2017-11-16,2017,11,16,46.6,43.4,8.9,10.1,22.9,28.9,54.0,39.0,0.0,0,1,0,0,0,0,2017-11-16,811,809,693,48,14,5
2017-11-17,2017,11,17,43.8,33.2,9.9,15.6,22.9,35.9,54.0,42.1,0.55,0,1,0,0,0,0,2017-11-17,814,813,701,53,10,0
2017-11-18,2017,11,18,43.5,31.4,10.0,9.4,17.1,27.0,53.1,28.0,0.0,0,0,0,0,0,0,2017-11-18,629,626,535,53,13,4
2017-11-19,2017,11,19,54.8,50.4,7.8,16.8,31.1,41.0,59.0,44.1,0.0,0,1,0,0,0,0,2017-11-19,573,569,467,54,13,2
2017-11-20,2017,11,20,40.5,24.6,10.0,15.4,21.0,35.9,45.0,37.9,0.18,0,0,0,0,0,0,2017-11-20,748,746,650,45,14,4
2017-11-21,2017,11,21,51.1,39.0,10.0,15.3,19.0,27.0,57.9,37.0,0.0,0,0,0,0,0,0,2017-11-21,790,790,688,43,11,5
2017-11-22,2017,11,22,54.2,52.3,8.0,13.5,22.9,34.0,57.9,45.0,0.0,0,1,0,0,0,0,2017-11-22,774,773,678,30,6,1
2017-11-23,2017,11,23,38.7,30.1,10.0,11.1,22.9,35.9,57.0,34.0,0.28,0,0,0,0,0,0,2017-11-23,469,469,398,42,6,3
2017-11-24,2017,11,24,40.8,30.7,10.0,6.9,9.9,999.9,50.0,33.1,0.0,0,0,0,0,0,0,2017-11-24,502,501,418,41,11,4
2017-11-25,2017,11,25,50.1,47.2,10.0,7.8,9.9,999.9,55.9,34.0,0.0,0,0,0,0,0,0,2017-11-25,456,454,379,33,13,2
2017-11-26,2017,11,26,48.9,39.7,9.9,12.2,21.0,31.1,55.9,41.0,0.0,0,0,0,0,0,0,2017-11-26,485,482,409,44,13,3
2017-11-27,2017,11,27,43.0,28.8,10.0,12.4,18.1,26.0,52.0,39.0,0.0,0,0,0,0,0,0,2017-11-27,635,633,555,33,7,1
2017-11-28,2017,11,28,37.9,27.4,10.0,10.0,15.9,22.0,48.9,28.0,0.0,0,0,0,0,0,0,2017-11-28,649,646,546,38,4,2
2017-11-29,2017,11,29,52.2,47.6,9.8,14.6,20.0,26.0,59.0,46.0,0.0,0,0,0,0,0,0,2017-11-29,701,697,605,41,10,5
2017-11-30,2017,11,30,43.2,34.0,10.0,10.1,18.1,27.0,59.0,33.1,0.0,0,0,0,0,0,0,2017-11-30,663,660,565,31,6,1
2017-12-01,2017,12,01,48.2,44.2,10.0,10.0,15.9,24.1,52.0,33.1,0.0,0,1,0,0,0,0,2017-12-01,772,771,652,48,7,2
2017-12-02,2017,12,02,42.5,34.2,10.0,8.0,15.9,21.0,52.0,35.1,0.0,0,0,0,0,0,0,2017-12-02,575,574,494,41,10,3
2017-12-03,2017,12,03,42.6,36.3,10.0,6.1,9.9,999.9,48.9,35.1,0.0,0,0,0,0,0,0,2017-12-03,448,447,371,26,4,0
2017-12-04,2017,12,04,40.9,35.1,10.0,7.7,13.0,999.9,48.9,33.1,0.0,0,0,0,0,0,0,2017-12-04,684,682,573,33,10,4
2017-12-05,2017,12,05,42.0,38.5,10.0,10.2,20.0,27.0,52.0,28.0,0.0,0,1,0,0,0,0,2017-12-05,704,702,606,49,4,1
2017-12-06,2017,12,06,51.3,48.7,7.9,15.0,26.0,34.0,57.0,28.0,0.47,0,1,0,0,0,0,2017-12-06,651,651,543,32,10,3
2017-12-07,2017,12,07,43.4,28.1,10.0,10.2,17.1,21.0,57.0,39.0,0.02,0,0,0,0,0,0,2017-12-07,693,689,594,40,8,3
2017-12-08,2017,12,08,41.0,26.6,10.0,9.0,18.1,28.0,48.0,37.9,0.0,0,1,0,0,0,0,2017-12-08,682,680,593,40,8,2
2017-12-09,2017,12,09,38.7,36.7,7.8,9.9,24.1,32.1,43.0,37.0,0.01,0,1,1,0,0,0,2017-12-09,538,535,433,32,9,3
2017-12-10,2017,12,10,39.0,34.6,9.0,12.3,19.0,28.0,42.1,35.1,0.97,0,1,0,0,0,0,2017-12-10,513,509,426,38,10,3
2017-12-11,2017,12,11,38.4,28.3,9.8,7.9,14.0,19.0,42.1,32.0,0.0,0,1,0,0,0,0,2017-12-11,725,721,603,33,3,0
2017-12-12,2017,12,12,42.6,38.1,9.7,10.0,17.1,20.0,51.1,26.1,0.0,0,1,0,0,0,0,2017-12-12,687,685,589,43,7,1
2017-12-13,2017,12,13,32.8,25.1,9.2,17.6,26.0,39.0,51.1,25.0,0.13,0,0,1,0,0,0,2017-12-13,709,708,600,39,5,1
2017-12-14,2017,12,14,28.2,20.4,8.1,12.6,26.0,35.9,39.9,25.0,0.0,0,0,1,0,0,0,2017-12-14,883,882,748,51,8,3
2017-12-15,2017,12,15,25.1,16.2,9.3,6.3,14.0,20.0,30.9,17.1,0.0,0,0,1,0,0,0,2017-12-15,999,997,873,72,12,4
2017-12-16,2017,12,16,30.9,24.3,8.0,12.4,22.0,28.0,35.1,17.1,0.08,0,0,1,0,0,0,2017-12-16,661,657,553,47,8,3
2017-12-17,2017,12,17,27.6,13.8,10.0,10.1,17.1,28.0,35.1,24.1,0.01,0,0,0,0,0,0,2017-12-17,547,545,449,49,10,6
2017-12-18,2017,12,18,32.7,23.9,9.7,4.6,11.1,999.9,43.0,24.1,0.0,0,1,0,0,0,0,2017-12-18,706,700,616,47,9,1
2017-12-19,2017,12,19,44.9,41.8,9.3,10.3,17.1,22.0,51.1,41.0,0.01,0,0,0,0,0,0,2017-12-19,657,655,578,37,6,1
2017-12-20,2017,12,20,44.3,31.7,9.9,14.9,21.0,31.1,51.1,37.0,0.0,0,0,0,0,0,0,2017-12-20,700,698,607,48,7,4
2017-12-21,2017,12,21,32.4,19.7,10.0,10.7,18.1,24.1,36.0,26.1,0.0,0,0,0,0,0,0,2017-12-21,742,739,619,40,9,1
2017-12-22,2017,12,22,32.7,24.3,9.7,6.7,15.0,999.9,41.0,24.1,0.0,0,1,0,0,0,0,2017-12-22,720,716,627,40,7,1
2017-12-23,2017,12,23,45.6,45.4,3.2,10.6,21.0,28.9,53.1,26.1,0.17,1,1,0,0,0,0,2017-12-23,565,564,470,44,8,4
2017-12-24,2017,12,24,41.9,37.7,8.8,12.9,18.1,27.0,53.1,37.9,0.58,0,1,0,0,0,0,2017-12-24,469,467,392,43,10,3
2017-12-25,2017,12,25,41.1,35.3,7.9,16.7,42.0,56.9,50.0,35.1,0.2,0,1,0,0,0,0,2017-12-25,333,333,276,32,11,2
